,,Year,Value,Symbol
Total agricultural water managed area,Syrian Arab Republic,2012,1341.0,I
Total agricultural water managed area,Syrian Arab Republic,2017,1341.0,I
Total agricultural water managed area,Syrian Arab Republic,2018,1341.0,I
Area equipped for irrigation: total,Syrian Arab Republic,1997,1140.15,I
Area equipped for irrigation: total,Syrian Arab Republic,2002,1324.2333333333,I
Area equipped for irrigation: total,Syrian Arab Republic,2007,1396.8,E
Area equipped for irrigation: total,Syrian Arab Republic,2012,1341.0,I
Area equipped for irrigation: total,Syrian Arab Republic,2017,1341.0,I
Area equipped for irrigation: total,Syrian Arab Republic,2018,1341.0,I
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,1997,39.6209664791,E
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,2002,40.3913199727,E
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,2007,38.9046727459,E
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,2012,38.6440916367,E
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,2017,38.6333098227,E
% of agricultural GVA produced by irrigated agriculture,Syrian Arab Republic,2018,38.6333098227,E
Ratio between rainfed and irrigated yields,Syrian Arab Republic,1997,2.076,E
Ratio between rainfed and irrigated yields,Syrian Arab Republic,2002,2.076,E
Ratio between rainfed and irrigated yields,Syrian Arab Republic,2007,2.076,I
Ratio between rainfed and irrigated yields,Syrian Arab Republic,2012,2.076,E
Ratio between rainfed and irrigated yields,Syrian Arab Republic,2017,2.076,I
Ratio between rainfed and irrigated yields,Syrian Arab Republic,2018,2.076,I
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,1997,76.4194738722,E
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,2002,85.7635995715,E
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,2007,87.3110344007,I
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,2012,87.3110344007,I
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,2017,87.3110344007,I
Agricultural water withdrawal as % of total renewable water resources,Syrian Arab Republic,2018,87.3110344007,I
Agricultural water withdrawal,Syrian Arab Republic,1997,12.84,OF
Agricultural water withdrawal,Syrian Arab Republic,2002,14.41,OF
Agricultural water withdrawal,Syrian Arab Republic,2007,14.67,I
Agricultural water withdrawal,Syrian Arab Republic,2012,14.67,I
Agricultural water withdrawal,Syrian Arab Republic,2017,14.67,I
Agricultural water withdrawal,Syrian Arab Republic,2018,14.67,I
Irrigation water requirement,Syrian Arab Republic,2002,7.123,I
Irrigation water requirement,Syrian Arab Republic,2007,7.123,I
Irrigation water requirement,Syrian Arab Republic,2012,7.123,I
Irrigation water requirement,Syrian Arab Republic,2017,7.123,I
Irrigation water requirement,Syrian Arab Republic,2018,7.123,I
Total agricultural water managed area,Tajikistan,1997,723.78,E
Total agricultural water managed area,Tajikistan,2002,719.2,E
Total agricultural water managed area,Tajikistan,2007,739.0466666667,E
Area equipped for irrigation: total,Tajikistan,1997,723.78,E
Area equipped for irrigation: total,Tajikistan,2002,719.2,E
Area equipped for irrigation: total,Tajikistan,2007,739.0466666667,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,1997,86.7546994973,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,2002,89.173513136,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,2007,89.9227499138,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,2012,89.9611168455,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,2017,90.5200393663,E
% of agricultural GVA produced by irrigated agriculture,Tajikistan,2018,91.3104429463,E
Ratio between rainfed and irrigated yields,Tajikistan,2007,1.778,I
Ratio between rainfed and irrigated yields,Tajikistan,2017,1.778,I
Ratio between rainfed and irrigated yields,Tajikistan,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Tajikistan,2018,33.6741214058,E
Irrigation water requirement,Tajikistan,2012,4.281,I
Irrigation water requirement,Tajikistan,2017,4.281,I
Irrigation water requirement,Tajikistan,2018,4.281,I
Total agricultural water managed area,Thailand,1997,4937.5,E
Total agricultural water managed area,Thailand,2002,5676.25,E
Total agricultural water managed area,Thailand,2007,6415.0,E
Total agricultural water managed area,Thailand,2012,6415.0,I
Total agricultural water managed area,Thailand,2017,6415.0,I
Total agricultural water managed area,Thailand,2018,6415.0,I
Area equipped for irrigation: total,Thailand,1997,4937.5,E
Area equipped for irrigation: total,Thailand,2002,5676.25,E
Area equipped for irrigation: total,Thailand,2007,6415.0,E
Area equipped for irrigation: total,Thailand,2012,6415.0,I
Area equipped for irrigation: total,Thailand,2017,6415.0,I
Area equipped for irrigation: total,Thailand,2018,6415.0,I
% of agricultural GVA produced by irrigated agriculture,Thailand,1997,45.7170878825,E
% of agricultural GVA produced by irrigated agriculture,Thailand,2002,52.5993888465,E
% of agricultural GVA produced by irrigated agriculture,Thailand,2007,57.46619381,E
% of agricultural GVA produced by irrigated agriculture,Thailand,2012,53.4345755275,E
% of agricultural GVA produced by irrigated agriculture,Thailand,2017,52.9834679297,E
% of agricultural GVA produced by irrigated agriculture,Thailand,2018,52.9834679297,E
Ratio between rainfed and irrigated yields,Thailand,1997,2.124,E
Ratio between rainfed and irrigated yields,Thailand,2002,2.124,E
Ratio between rainfed and irrigated yields,Thailand,2007,2.124,I
Ratio between rainfed and irrigated yields,Thailand,2012,2.124,E
Ratio between rainfed and irrigated yields,Thailand,2017,2.124,I
Ratio between rainfed and irrigated yields,Thailand,2018,2.124,I
Agricultural water withdrawal as % of total renewable water resources,Thailand,2007,11.8077563211,E
Agricultural water withdrawal as % of total renewable water resources,Thailand,2012,11.8077563211,I
Agricultural water withdrawal as % of total renewable water resources,Thailand,2017,11.8077563211,I
Agricultural water withdrawal as % of total renewable water resources,Thailand,2018,11.8077563211,I
Agricultural water withdrawal,Thailand,2007,51.79,OF
Agricultural water withdrawal,Thailand,2012,51.79,I
Agricultural water withdrawal,Thailand,2017,51.79,I
Agricultural water withdrawal,Thailand,2018,51.79,I
Irrigation water requirement,Thailand,2007,34.19,E
Irrigation water requirement,Thailand,2012,34.19,I
Irrigation water requirement,Thailand,2017,34.19,I
Irrigation water requirement,Thailand,2018,34.19,I
Total agricultural water managed area,Timor-Leste,1997,26.0458333333,I
Total agricultural water managed area,Timor-Leste,2002,34.65,E
Total agricultural water managed area,Timor-Leste,2007,34.65,I
Total agricultural water managed area,Timor-Leste,2012,34.65,I
Total agricultural water managed area,Timor-Leste,2017,34.65,I
Total agricultural water managed area,Timor-Leste,2018,34.65,I
Area equipped for irrigation: total,Timor-Leste,1997,26.0458333333,I
Area equipped for irrigation: total,Timor-Leste,2002,34.65,E
Area equipped for irrigation: total,Timor-Leste,2007,34.65,I
Area equipped for irrigation: total,Timor-Leste,2012,34.65,I
Area equipped for irrigation: total,Timor-Leste,2017,34.65,I
Area equipped for irrigation: total,Timor-Leste,2018,34.65,I
% of agricultural GVA produced by irrigated agriculture,Timor-Leste,2002,25.3518527838,E
% of agricultural GVA produced by irrigated agriculture,Timor-Leste,2007,24.0411688911,E
% of agricultural GVA produced by irrigated agriculture,Timor-Leste,2012,23.2104188104,E
% of agricultural GVA produced by irrigated agriculture,Timor-Leste,2017,23.5724424064,E
% of agricultural GVA produced by irrigated agriculture,Timor-Leste,2018,23.5724424064,E
Ratio between rainfed and irrigated yields,Timor-Leste,2007,1.778,I
Ratio between rainfed and irrigated yields,Timor-Leste,2017,1.778,I
Ratio between rainfed and irrigated yields,Timor-Leste,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Timor-Leste,2007,13.0371272063,I
Agricultural water withdrawal as % of total renewable water resources,Timor-Leste,2012,13.0371272063,I
Agricultural water withdrawal as % of total renewable water resources,Timor-Leste,2017,13.0371272063,I
Agricultural water withdrawal as % of total renewable water resources,Timor-Leste,2018,13.0371272063,I
Agricultural water withdrawal,Timor-Leste,2007,1.071,I
Agricultural water withdrawal,Timor-Leste,2012,1.071,I
Agricultural water withdrawal,Timor-Leste,2017,1.071,I
Agricultural water withdrawal,Timor-Leste,2018,1.071,I
Irrigation water requirement,Timor-Leste,2002,0.192,E
Irrigation water requirement,Timor-Leste,2007,0.192,I
Irrigation water requirement,Timor-Leste,2012,0.192,I
Irrigation water requirement,Timor-Leste,2017,0.192,I
Irrigation water requirement,Timor-Leste,2018,0.192,I
Total agricultural water managed area,Togo,1997,7.86,E
Total agricultural water managed area,Togo,2002,7.86,E
Total agricultural water managed area,Togo,2007,7.86,E
Total agricultural water managed area,Togo,2012,7.86,E
Total agricultural water managed area,Togo,2017,7.86,E
Total agricultural water managed area,Togo,2018,7.86,E
Area equipped for irrigation: total,Togo,1997,7.86,E
Area equipped for irrigation: total,Togo,2002,7.86,E
Area equipped for irrigation: total,Togo,2007,7.86,E
Area equipped for irrigation: total,Togo,2012,7.86,E
Area equipped for irrigation: total,Togo,2017,7.86,E
Area equipped for irrigation: total,Togo,2018,7.86,E
% of agricultural GVA produced by irrigated agriculture,Togo,1997,0.0795815631,E
% of agricultural GVA produced by irrigated agriculture,Togo,2002,0.0778347538,E
% of agricultural GVA produced by irrigated agriculture,Togo,2007,0.0781466288,E
% of agricultural GVA produced by irrigated agriculture,Togo,2012,0.0684149766,E
% of agricultural GVA produced by irrigated agriculture,Togo,2017,0.069142614,E
% of agricultural GVA produced by irrigated agriculture,Togo,2018,0.069142614,E
Ratio between rainfed and irrigated yields,Togo,1997,1.564,E
Ratio between rainfed and irrigated yields,Togo,2002,1.564,E
Ratio between rainfed and irrigated yields,Togo,2007,1.564,I
Ratio between rainfed and irrigated yields,Togo,2012,1.564,E
Ratio between rainfed and irrigated yields,Togo,2017,1.564,I
Ratio between rainfed and irrigated yields,Togo,2018,1.564,I
Agricultural water withdrawal as % of total renewable water resources,Togo,1997,0.4547357405,I
Agricultural water withdrawal as % of total renewable water resources,Togo,2002,0.5170068027,E
Agricultural water withdrawal as % of total renewable water resources,Togo,2007,0.5170068027,I
Agricultural water withdrawal as % of total renewable water resources,Togo,2012,0.5170068027,I
Agricultural water withdrawal as % of total renewable water resources,Togo,2017,0.5170068027,I
Agricultural water withdrawal as % of total renewable water resources,Togo,2018,0.5170068027,I
Agricultural water withdrawal,Togo,1997,0.0668461538,I
Agricultural water withdrawal,Togo,2002,0.076,OF
Agricultural water withdrawal,Togo,2007,0.076,I
Agricultural water withdrawal,Togo,2012,0.076,I
Agricultural water withdrawal,Togo,2017,0.076,I
Agricultural water withdrawal,Togo,2018,0.076,I
Irrigation water requirement,Togo,1997,0.0066,I
Irrigation water requirement,Togo,2002,0.0066,I
Irrigation water requirement,Togo,2007,0.0066,I
Irrigation water requirement,Togo,2012,0.0066,I
Irrigation water requirement,Togo,2017,0.0066,I
Irrigation water requirement,Togo,2018,0.0066,I
Irrigation water withdrawal,Togo,2007,0.046,I
Irrigation water withdrawal,Togo,2012,0.046,I
Irrigation water withdrawal,Togo,2017,0.046,I
Irrigation water withdrawal,Togo,2018,0.046,I
Total agricultural water managed area,Trinidad and Tobago,1997,3.6,E
Total agricultural water managed area,Trinidad and Tobago,2002,6.0285714286,I
Total agricultural water managed area,Trinidad and Tobago,2007,7.0,I
Total agricultural water managed area,Trinidad and Tobago,2012,7.0,I
Total agricultural water managed area,Trinidad and Tobago,2017,7.0,I
Total agricultural water managed area,Trinidad and Tobago,2018,7.0,I
Area equipped for irrigation: total,Trinidad and Tobago,1997,3.6,E
Area equipped for irrigation: total,Trinidad and Tobago,2002,6.0285714286,I
Area equipped for irrigation: total,Trinidad and Tobago,2007,7.0,I
Area equipped for irrigation: total,Trinidad and Tobago,2012,7.0,I
Area equipped for irrigation: total,Trinidad and Tobago,2017,7.0,I
Area equipped for irrigation: total,Trinidad and Tobago,2018,7.0,I
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,1997,8.074540061,E
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,2002,13.7082236544,E
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,2007,17.4690508941,E
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,2012,17.4690508941,E
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,2017,17.4690508941,I
% of agricultural GVA produced by irrigated agriculture,Trinidad and Tobago,2018,17.4690508941,I
Ratio between rainfed and irrigated yields,Trinidad and Tobago,2007,1.778,I
Ratio between rainfed and irrigated yields,Trinidad and Tobago,2017,1.778,I
Ratio between rainfed and irrigated yields,Trinidad and Tobago,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Trinidad and Tobago,1997,0.40625,E
Agricultural water withdrawal as % of total renewable water resources,Trinidad and Tobago,2002,0.421875,E
Agricultural water withdrawal as % of total renewable water resources,Trinidad and Tobago,2007,0.4053819444,I
Agricultural water withdrawal as % of total renewable water resources,Trinidad and Tobago,2012,0.4348958333,I
Agricultural water withdrawal as % of total renewable water resources,Trinidad and Tobago,2017,0.4348958333,I
