,,Year,Value,Symbol
Total population,Uganda,1997,21655.398,X
Total population,Uganda,2002,25167.257,X
Total population,Uganda,2007,29486.338,X
Total population,Uganda,2012,34558.704,X
Total population,Uganda,2017,41166.588,X
Total population,Uganda,2018,42729.036,X
Rural population,Uganda,1997,18893.474,X
Rural population,Uganda,2002,21699.29,X
Rural population,Uganda,2007,25115.006,X
Rural population,Uganda,2012,28891.6,X
Rural population,Uganda,2017,32920.646,X
Rural population,Uganda,2018,33745.48,X
Urban population,Uganda,1997,2972.457,X
Urban population,Uganda,2002,4018.758,X
Urban population,Uganda,2007,5475.481,X
Urban population,Uganda,2012,7415.196,X
Urban population,Uganda,2017,9942.312,X
Urban population,Uganda,2018,10525.083,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,2002,0.6192,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,2007,0.58,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,2012,0.5375,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,2017,0.5381,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Uganda,2018,0.5381,I
Gross Domestic Product (GDP),Uganda,1997,7801397315.0,X
Gross Domestic Product (GDP),Uganda,2002,7412789671.0,X
Gross Domestic Product (GDP),Uganda,2007,15057535087.0,X
Gross Domestic Product (GDP),Uganda,2012,24445697397.0,X
GDP per capita,Uganda,1997,356.783222,X
GDP per capita,Uganda,2002,288.232982,X
GDP per capita,Uganda,2007,492.229335,X
GDP per capita,Uganda,2012,673.309135,X
GDP per capita,Uganda,2017,634.769133,X
GDP per capita,Uganda,2018,679.86719,X
"Agriculture, value added (% GDP)",Uganda,1997,32.870231,X
"Agriculture, value added (% GDP)",Uganda,2002,24.968592,X
"Agriculture, value added (% GDP)",Uganda,2007,23.046993,X
"Agriculture, value added (% GDP)",Uganda,2012,26.252522,X
Total area of the country (excl. coastal water),Ukraine,1997,60355.0,X
Total area of the country (excl. coastal water),Ukraine,2002,60355.0,X
Total area of the country (excl. coastal water),Ukraine,2007,60355.0,X
Total area of the country (excl. coastal water),Ukraine,2012,60355.0,X
Total area of the country (excl. coastal water),Ukraine,2017,60355.0,E
Total area of the country (excl. coastal water),Ukraine,2018,60355.0,E
Cultivated area (arable land + permanent crops),Ukraine,1997,34081.0,X
Cultivated area (arable land + permanent crops),Ukraine,2002,33457.0,X
Cultivated area (arable land + permanent crops),Ukraine,2007,33333.0,X
Cultivated area (arable land + permanent crops),Ukraine,2012,33412.0,X
Total population,Ukraine,1997,50187.276,X
Total population,Ukraine,2002,47980.039,X
Total population,Ukraine,2007,46366.353,X
Total population,Ukraine,2012,45453.806,X
Total population,Ukraine,2017,44487.709,X
Total population,Ukraine,2018,44246.156,X
Rural population,Ukraine,1997,16548.086,X
Rural population,Ukraine,2002,15697.688,X
Rural population,Ukraine,2007,14775.381,X
Rural population,Ukraine,2012,14157.02,X
Rural population,Ukraine,2017,13600.408,X
Rural population,Ukraine,2018,13487.744,X
Urban population,Ukraine,1997,33641.228,X
Urban population,Ukraine,2002,32281.904,X
Urban population,Ukraine,2007,31610.974,X
Urban population,Ukraine,2012,31192.313,X
Urban population,Ukraine,2017,30622.539,X
Urban population,Ukraine,2018,30521.47,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,2007,0.3546,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,2012,0.3343333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,2017,0.2864,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Ukraine,2018,0.2864,I
Gross Domestic Product (GDP),Ukraine,1997,51937951282.0,X
Gross Domestic Product (GDP),Ukraine,2002,43956163612.0,X
Gross Domestic Product (GDP),Ukraine,2007,148733861386.0,X
Gross Domestic Product (GDP),Ukraine,2012,175780733796.0,X
Gross Domestic Product (GDP),Ukraine,2017,112190328583.0,X
GDP per capita,Ukraine,1997,1034.840829,X
GDP per capita,Ukraine,2002,916.142922,X
GDP per capita,Ukraine,2007,3206.414071,X
GDP per capita,Ukraine,2012,3876.148163,X
GDP per capita,Ukraine,2017,2536.92565,X
GDP per capita,Ukraine,2018,2972.841353,X
"Agriculture, value added (% GDP)",Ukraine,1997,12.076078,X
"Agriculture, value added (% GDP)",Ukraine,2002,12.603251,X
"Agriculture, value added (% GDP)",Ukraine,2007,6.283001,X
"Agriculture, value added (% GDP)",Ukraine,2012,7.81572,X
"Agriculture, value added (% GDP)",Ukraine,2017,10.186361,X
Total area of the country (excl. coastal water),United Arab Emirates,1997,8360.0,X
Total area of the country (excl. coastal water),United Arab Emirates,2002,8360.0,X
Total area of the country (excl. coastal water),United Arab Emirates,2007,8360.0,X
Total area of the country (excl. coastal water),United Arab Emirates,2012,8360.0,X
Total area of the country (excl. coastal water),United Arab Emirates,2017,7120.2135,E
Total area of the country (excl. coastal water),United Arab Emirates,2018,7120.2135,E
Cultivated area (arable land + permanent crops),United Arab Emirates,1997,95.0,X
Cultivated area (arable land + permanent crops),United Arab Emirates,2002,266.0,X
Cultivated area (arable land + permanent crops),United Arab Emirates,2007,232.6,X
Cultivated area (arable land + permanent crops),United Arab Emirates,2012,76.7,X
Cultivated area (arable land + permanent crops),United Arab Emirates,2017,83.8,X
Cultivated area (arable land + permanent crops),United Arab Emirates,2018,81.75,X
Total population,United Arab Emirates,1997,2671.362,X
Total population,United Arab Emirates,2002,3478.777,X
Total population,United Arab Emirates,2007,6168.838,X
Total population,United Arab Emirates,2012,9141.596,X
Total population,United Arab Emirates,2017,9487.203,X
Total population,United Arab Emirates,2018,9630.959,X
Rural population,United Arab Emirates,1997,568.664,X
Rural population,United Arab Emirates,2002,664.034,X
Rural population,United Arab Emirates,2007,1026.131,X
Rural population,United Arab Emirates,2012,1357.387,X
Rural population,United Arab Emirates,2017,1292.709,X
Rural population,United Arab Emirates,2018,1285.972,X
Urban population,United Arab Emirates,1997,2131.346,X
Urban population,United Arab Emirates,2002,2843.198,X
Urban population,United Arab Emirates,2007,5017.936,X
Urban population,United Arab Emirates,2012,7543.066,X
Urban population,United Arab Emirates,2017,8107.436,X
Urban population,United Arab Emirates,2018,8255.643,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,2002,0.6166,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,2007,0.456,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,2012,0.2406666667,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,2017,0.2322,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Arab Emirates,2018,0.2322,I
Gross Domestic Product (GDP),United Arab Emirates,1997,79866461487.0,X
Gross Domestic Product (GDP),United Arab Emirates,2002,111251308555.0,X
Gross Domestic Product (GDP),United Arab Emirates,2007,261286649417.0,X
Gross Domestic Product (GDP),United Arab Emirates,2012,374590657683.0,X
GDP per capita,United Arab Emirates,1997,29580.061365,X
GDP per capita,United Arab Emirates,2002,31720.544451,X
GDP per capita,United Arab Emirates,2007,43230.270183,X
GDP per capita,United Arab Emirates,2012,42086.695776,X
GDP per capita,United Arab Emirates,2017,40180.344045,X
GDP per capita,United Arab Emirates,2018,43407.635143,X
"Agriculture, value added (% GDP)",United Arab Emirates,1997,1.787202,X
"Agriculture, value added (% GDP)",United Arab Emirates,2002,1.96519,X
"Agriculture, value added (% GDP)",United Arab Emirates,2007,0.871103,X
"Agriculture, value added (% GDP)",United Arab Emirates,2012,0.638887,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,1997,24361.0,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,2002,24361.0,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,2007,24361.0,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,2012,24361.0,X
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,2017,24361.0,E
Total area of the country (excl. coastal water),United Kingdom of Great Britain and Northern Ireland,2018,24361.0,E
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,1997,6425.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,2002,5836.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,2007,6131.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,2012,6258.0,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,2017,6130.5864,X
Cultivated area (arable land + permanent crops),United Kingdom of Great Britain and Northern Ireland,2018,6083.953,X
Total population,United Kingdom of Great Britain and Northern Ireland,1997,58307.313,X
Total population,United Kingdom of Great Britain and Northern Ireland,2002,59326.294,X
Total population,United Kingdom of Great Britain and Northern Ireland,2007,61455.162,X
Total population,United Kingdom of Great Britain and Northern Ireland,2012,64525.312,X
Total population,United Kingdom of Great Britain and Northern Ireland,2017,66727.461,X
Total population,United Kingdom of Great Britain and Northern Ireland,2018,67141.684,X
Rural population,United Kingdom of Great Britain and Northern Ireland,1997,12560.706,X
Rural population,United Kingdom of Great Britain and Northern Ireland,2002,12435.493,X
Rural population,United Kingdom of Great Britain and Northern Ireland,2007,11988.805,X
Rural population,United Kingdom of Great Britain and Northern Ireland,2012,11669.597,X
Rural population,United Kingdom of Great Britain and Northern Ireland,2017,11156.164,X
Rural population,United Kingdom of Great Britain and Northern Ireland,2018,11052.278,X
Urban population,United Kingdom of Great Britain and Northern Ireland,1997,45785.967,X
Urban population,United Kingdom of Great Britain and Northern Ireland,2002,46913.46,X
Urban population,United Kingdom of Great Britain and Northern Ireland,2007,49425.855,X
Urban population,United Kingdom of Great Britain and Northern Ireland,2012,52580.733,X
Urban population,United Kingdom of Great Britain and Northern Ireland,2017,55025.421,X
Urban population,United Kingdom of Great Britain and Northern Ireland,2018,55521.226,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,2002,0.2232,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,2007,0.2084,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,2012,0.1943333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,2017,0.1774,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Kingdom of Great Britain and Northern Ireland,2018,0.1774,I
GDP per capita,United Kingdom of Great Britain and Northern Ireland,1997,26719.365497,X
GDP per capita,United Kingdom of Great Britain and Northern Ireland,2002,30066.436326,X
GDP per capita,United Kingdom of Great Britain and Northern Ireland,2007,50493.777054,X
GDP per capita,United Kingdom of Great Britain and Northern Ireland,2012,42099.202889,X
GDP per capita,United Kingdom of Great Britain and Northern Ireland,2017,40286.571861,X
GDP per capita,United Kingdom of Great Britain and Northern Ireland,2018,42889.386317,X
Total area of the country (excl. coastal water),United Republic of Tanzania,1997,94730.0,X
Total area of the country (excl. coastal water),United Republic of Tanzania,2002,94730.0,X
Total area of the country (excl. coastal water),United Republic of Tanzania,2007,94730.0,X
Total area of the country (excl. coastal water),United Republic of Tanzania,2012,94730.0,X
Total area of the country (excl. coastal water),United Republic of Tanzania,2017,94730.0,E
Total area of the country (excl. coastal water),United Republic of Tanzania,2018,94730.0,E
Cultivated area (arable land + permanent crops),United Republic of Tanzania,1997,10003.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,2002,10200.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,2007,11650.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,2012,15700.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,2017,15650.0,X
Cultivated area (arable land + permanent crops),United Republic of Tanzania,2018,15650.0,X
Total population,United Republic of Tanzania,1997,31192.857,X
Total population,United Republic of Tanzania,2002,35334.788,X
Total population,United Republic of Tanzania,2007,40681.414,X
Total population,United Republic of Tanzania,2012,47053.03,X
Total population,United Republic of Tanzania,2017,54660.339,X
Total population,United Republic of Tanzania,2018,56313.438,X
Rural population,United Republic of Tanzania,1997,24916.971,X
Rural population,United Republic of Tanzania,2002,27785.622,X
Rural population,United Republic of Tanzania,2007,30972.693,X
Rural population,United Republic of Tanzania,2012,34606.978,X
Rural population,United Republic of Tanzania,2017,38367.191,X
Rural population,United Republic of Tanzania,2018,39132.847,X
Urban population,United Republic of Tanzania,1997,6718.28,X
Urban population,United Republic of Tanzania,2002,8320.186,X
Urban population,United Republic of Tanzania,2007,10951.022,X
Urban population,United Republic of Tanzania,2012,14476.019,X
Urban population,United Republic of Tanzania,2017,18942.828,X
Urban population,United Republic of Tanzania,2018,19958.545,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,2007,0.5734,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,2012,0.554,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,2017,0.5469,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),United Republic of Tanzania,2018,0.5469,I
Gross Domestic Product (GDP),United Republic of Tanzania,1997,10803493818.0,X
Gross Domestic Product (GDP),United Republic of Tanzania,2002,13453431193.0,X
Gross Domestic Product (GDP),United Republic of Tanzania,2007,22401478650.0,X
GDP per capita,United Republic of Tanzania,1997,341.501758,X
GDP per capita,United Republic of Tanzania,2002,372.611276,X
GDP per capita,United Republic of Tanzania,2007,534.339064,X
GDP per capita,United Republic of Tanzania,2012,822.572401,X
GDP per capita,United Republic of Tanzania,2017,954.877401,X
GDP per capita,United Republic of Tanzania,2018,994.447217,X
"Agriculture, value added (% GDP)",United Republic of Tanzania,1997,27.828057,X
"Agriculture, value added (% GDP)",United Republic of Tanzania,2002,25.410986,X
"Agriculture, value added (% GDP)",United Republic of Tanzania,2007,22.961367,X
Total area of the country (excl. coastal water),United States of America,1997,962909.0,X
Total area of the country (excl. coastal water),United States of America,2002,963203.0,X
Total area of the country (excl. coastal water),United States of America,2007,963203.0,X
Total area of the country (excl. coastal water),United States of America,2012,983151.0,X
Total area of the country (excl. coastal water),United States of America,2017,983151.0,E
Total area of the country (excl. coastal water),United States of America,2018,983151.0,E
Cultivated area (arable land + permanent crops),United States of America,1997,180092.0,X
Cultivated area (arable land + permanent crops),United States of America,2002,175707.0,X
Cultivated area (arable land + permanent crops),United States of America,2007,164480.0,X
Cultivated area (arable land + permanent crops),United States of America,2012,157707.5,X
Cultivated area (arable land + permanent crops),United States of America,2017,160436.8,X
Cultivated area (arable land + permanent crops),United States of America,2018,160436.8,X
Total population,United States of America,1997,271713.635,X
Total population,United States of America,2002,287279.318,X
Total population,United States of America,2007,300608.429,X
Total population,United States of America,2012,314043.885,X
